Leaf_plate_ID,POWO_ standardized_names,Phylogeny_tip,Solidity,Circularity,Ellipticalness_Index,width_bbx_mm,length_bbx_mm,Aspect_ratio_width/length,area_mm,elevation,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,average_VNE,average_VNN,average_VFE,average_VFEratio,average_Valpha,average_VTotL,average_VLoopL,average_VTreeL,average_VTotW,average_VLoopW,average_VTreeW,average_TotA,average_TotPA,average_VTotLD,average_VLoopLD,average_VTreeLD,average_VTotVD,average_VLoopVD,average_VTreeVD,average_VNND,average_VTotavLen,average_VTotmdLen,average_VTotsdLen,average_VLoopavLen,average_VLoopmdLen,average_VLoopsdLen,average_VTreeavLen,average_VTreemdLen,average_VTreesdLen,average_VTotavWid,average_VTotmdWid,average_VTotsdWid,average_VLoopavWid,average_VLoopmdWid,average_VLoopsdWid,average_VTreeavWid,average_VTreemdWid,average_VTreesdWid,average_VTotavSAr,average_VTotmdSAr,average_VTotsdSAr,average_VLoopavSAr,average_VLoopmdSAr,average_VLoopsdSAr,average_VTreeavSAr,average_VTreemdSAr,average_VTreesdSAr,average_VTotavVol,average_VTotmdVol,average_VTotsdVol,average_VLoopavVol,average_VLoopmdVol,average_VLoopsdVol,average_VTreeavVol,average_VTreemdVol,average_VTreesdVol,average_VavTor,average_VmdTor,average_VsdTor,average_VavOri,average_VsdOri,average_NavBD0,average_NmdBD0,average_NsdBD0,average_NavBD1,average_NmdBD1,average_NsdBD1,average_NavBD2,average_NmdBD2,average_NsdBD2,average_NavA10,average_NsdA10,average_NavA20,average_NsdA20,average_NavA21,average_NsdA21,average_ATA,average_ANN,average_AloopND,average_AavAre,average_AmdAre,average_AsdAre,average_AavEcc,average_AmdEcc,average_AsdEcc,average_AavMaj,average_AmdMaj,average_AsdMaj,average_AavMin,average_AmdMin,average_AsdMin,average_AavPer,average_AmdPer,average_AsdPer,average_AavElg,average_AmdElg,average_AsdElg,average_AavCir,average_AmdCir,average_AsdCir,average_AavRgh,average_AmdRgh,average_AsdRgh,average_AavOri,average_AsdOri,average_AavCnA,average_AmdCnA,average_AsdCnA,average_AavSld,average_AmdSld,average_AsdSld,average_AavDav,average_AmdDav,average_AsdDav,average_AavDmx,average_AmdDmx,average_AsdDmx,average_PTA,average_PNN,average_PloopND,average_PavAre,average_PmdAre,average_PsdAre,average_PavEcc,average_PmdEcc,average_PsdEcc,average_PavMaj,average_PmdMaj,average_PsdMaj,average_PavMin,average_PmdMin,average_PsdMin,average_PavPer,average_PmdPer,average_PsdPer,average_PavElg,average_PmdElg,average_PsdElg,average_PavCir,average_PmdCir,average_PsdCir,average_PavRgh,average_PmdRgh,average_PsdRgh,average_PavOri,average_PsdOri,average_PavCnA,average_PmdCnA,average_PsdCnA,average_PavSld,average_PmdSld,average_PsdSld,average_PavDav,average_PmdDav,average_PsdDav,average_PavDmx,average_PmdDmx,average_PsdDmx
L27,Vellosiella spathacea,,0.935875,0.7004075,0.862385,22.55767588,46.57504985,0.475016448,708.5054572,1787,18.51011876,9.489286014,82.44864001,45.32887977,24.47142873,12.95714283,11.51428591,18.39047595,18.01904746,19.07619068,17.95714283,2036.714286,318,60.42857143,58.76149695,880,208.1428571,471.4285714,392.2857143,682.625,569.5,169.25,0.25734125,0.0973625,221.525,167.22525,54.3055,0.1498625,0.17235125,0.07338625,67.4875,67.51625,3.31255,2.47399188,0.8385575,0.14321,0.13852438,0.00468638,8.485125,0.33009055,0.24344009,0.33669701,0.39532112,0.29035971,0.401769,0.2260745,0.19472124,0.1571339,0.14914985,0.08625377,0.18071644,0.18911695,0.10650615,0.20918072,0.06846331,0.06072242,0.04324086,0.15314675,0.0718018,0.28672589,0.20817095,0.10490178,0.34571704,0.0513141,0.03816896,0.06289515,0.01460465,0.00168125,0.055198,0.0206849,0.0031986,0.06615032,0.00143948,0.00060678,0.00534219,1.099475,1.07557875,0.16635,-0.9511375,51.10775,0.17428375,0.09972613,0.2058075,0.16940625,0.09605438,0.1908325,0.09315375,0.06691175,0.1026325,138.396875,21.8781,120.5915,23.7423875,98.552525,26.6818375,40.5,114.125,1.64067888,0.424425,0.16119125,0.6521,0.7452125,0.78379625,0.184,0.8021875,0.586175,0.7794,0.4716275,0.36552875,0.46029,3.362525,1.70162625,4.5789375,1.7955875,1.6156275,0.687425,0.85465,0.6505875,1.002775,31.076875,19.0028125,32.343375,8.7031875,52.605875,0.55110375,0.183023,0.9370125,0.877425,0.89334875,0.097525,0.053775,0.0607275,0.03005,0.14177875,0.15740825,0.09287625,67.375,114.125,1.64067888,0.6582625,0.33100125,0.8839125,0.7343,0.7682425,0.1558,1.019525,0.84173125,0.7565375,0.6238875,0.5341925,0.452675,2.9232375,2.3464625,2.31835,1.7166625,1.5718625,0.6646875,0.73625,0.7576375,0.14875,18.05925,16.5942625,5.3099125,3.4797375,51.306625,0.76624125,0.36316625,1.1074675,0.909825,0.9271275,0.058725,0.095625,0.0888575,0.05645,0.2629075,0.24361138,0.16111
L3,Lindenbergia indica,Lindenbergia_indica,0.94219,0.74707,0.85277,23.4831461,47.6966292,0.48998822,746.5944956,658.016854,24.640824,11.1608613,51.9680364,339.692263,35.0449437,13.0191012,22.0258427,25.4191948,23.3845507,28.5612362,20.1973783,591.073034,165.196629,2.93820225,94.1025236,389.55618,17.6966292,153.095506,50.3033708,468.333333,394.333333,119.666667,0.25551967,0.09551747,75.841791,62.9232804,12.9185106,0.04204263,0.04415732,0.03148047,12.8597402,12.8568076,6.10831877,5.0977773,1.01054147,0.01193409,0.01105114,0.00088295,34.274461,0.15596335,0.0914451,0.17797403,0.18738287,0.12019086,0.19688803,0.08503744,0.05137253,0.09124162,0.04019909,0.034949,0.02768537,0.04545395,0.03705434,0.03029307,0.02797712,0.02739275,0.01344214,0.02124516,0.01128158,0.03163134,0.02683074,0.01642293,0.03611818,0.00869791,0.00496017,0.01024339,0.00033543,0.00011566,0.00100087,0.00045018,0.00016803,0.00118723,7.91E-05,4.22E-05,0.00010204,1.10917524,1.07792808,0.18060855,-1.1254436,51.217953,0.0461036,0.03924006,0.03235566,0.04400897,0.03677137,0.02724255,0.0274858,0.02898853,0.01303863,137.841014,27.6383006,117.774944,27.733803,99.630368,31.890146,9.89719369,75.3333333,6.56663501,0.12780481,0.06765522,0.14218612,0.7428534,0.81132774,0.23000168,0.44408987,0.37861219,0.38686107,0.25177963,0.1938462,0.21350618,1.56218796,1.07395604,1.54854195,1.94084347,1.71188536,0.93039426,0.90045859,0.58474631,1.11250968,24.8643503,20.9655791,18.1844325,-1.6705635,51.0271254,0.15057206,0.07540383,0.17312227,0.89128545,0.90349354,0.07961168,0.03436229,0.02998562,0.02520758,0.09513223,0.08276115,0.07487765,12.8568076,75.3333333,6.56663501,0.1645982,0.09638829,0.17584012,0.73165441,0.76438392,0.16247414,0.49362129,0.42446888,0.38289192,0.29709058,0.24934812,0.21734353,1.39055255,1.1858524,1.06722799,1.68539245,1.5521898,0.52456885,0.77161899,0.75821668,0.17074794,17.0312984,16.5783442,3.68108865,-5.82928,51.2993016,0.18316395,0.10424878,0.19961399,0.92238556,0.93276114,0.04663272,0.04825381,0.04255369,0.03423248,0.13321773,0.11562878,0.0967261
L31,Siphonostegia chinensis,Siphonostegia_chinensis,0.52301,0.420753333,0.402096667,19.35613527,24.77698723,0.74778797,142.3829216,393.9026217,12.52144197,9.024719069,29.04525353,832.6395945,27.93820219,-3.715355791,31.65355797,21.24394504,3.29394508,22.53358299,2.143008751,1444.370787,233.6067416,42.76779026,57.58258887,614,148.6329588,595.3033708,167.6479401,470.75,347.75,45.25,0.097405,0.17925,59.0625,55.15375,3.911075,0.062575,0.06448,0.033415,5.64,5.63625,10.787025,10.1257738,0.6610775,0.0509125,0.0502315,0.00068125,64.625,0.12682333,0.07144061,0.1633789,0.13302741,0.07469466,0.16927297,0.07308855,0.04940211,0.08125471,0.05456971,0.04563185,0.03697149,0.05732618,0.0478373,0.03759251,0.03027898,0.02838591,0.01733139,0.0246451,0.01073479,0.0531703,0.02664057,0.01156173,0.05581966,0.00771783,0.00424911,0.01090607,0.0005756,1.33E-04,0.002382,0.00063538,1.52E-04,0.00251702,7.65E-05,2.87E-05,0.00013107,1.11425,1.0757375,0.2866,-10.8475,58.54225,0.06839,0.0589085,0.0419225,0.0582625,0.0496145,0.035445,0.034345,0.0337945,0.01975,141.8855,26.6159,120.77275,31.070675,92.766025,37.953725,2.8,124,23.347115,0.0235,0.0027875,0.0651,0.887975,0.96357,0.2148,0.273725,0.1247775,0.38965,0.051295,0.02979,0.06185,0.664425,0.2633775,1.064775,4.49615,3.842875,2.970325,0.9067,0.480475,1.32145,31.935,25.3991,28.50575,-31.015025,66.395,0.0300625,0.003314,0.08291,0.864,0.8776075,0.111325,0.012,0.0090225,0.0089,0.0262425,0.017118,0.0270675,5.625,124,23.347115,0.046925,0.0126475,0.107125,0.84675,0.8986425,0.1495,0.34655,0.2023075,0.408975,0.106675,0.087435,0.077825,0.803275,0.47666,0.90805,2.7857,2.305425,1.66255,0.69625,0.713575,0.229,20.82725,17.65525,9.266325,-28.50875,62.758,0.0546675,0.0141425,0.1250425,0.9039,0.9206875,0.060825,0.02005,0.0165175,0.014,0.05098,0.04204375,0.03731
L32,Rhinanthus minor subsp. minor,Rhinanthus_crista_galli,0.82974,0.46385,0.769175,10.22111991,32.48517785,0.287212075,184.2172917,192.0399799,5.007648146,7.944744779,28.82173701,734.3595066,20.40178525,-7.742318331,28.14410354,12.01826755,0.116507414,14.39647138,-3.656172994,685.9323611,83.23661051,35.75785768,27.83612482,229.9494594,117.4681921,205.9542369,153.6685944,996.75,801,202.5,0.2005525,0.1247,108.715,92.02525,16.666,0.03985,0.0427425,0.02372,10.5,10.4975,10.353425,8.765444,1.5879525,0.035655,0.0346875,0.00096775,76.25,0.110337,0.0895892,0.0917227,0.12241202,0.10095192,0.0973465,0.07076676,0.05649747,0.05343846,0.03946302,0.02305088,0.05360669,0.04487803,0.02439017,0.05965015,0.02148347,0.01956094,0.01340098,0.01387143,0.0071292,0.02560945,0.0164575,0.00845964,0.02851702,0.00528896,0.00380319,0.00616752,0.00039205,4.33E-05,0.00168195,0.00049413,5.33E-05,0.00190084,4.59E-05,1.98E-05,0.00014889,1.1029,1.07546,0.175775,-0.046175,51.28475,0.0471675,0.02655025,0.060945,0.045465,0.02410375,0.061235,0.0231825,0.0196685,0.0219525,137.15025,24.086025,119.74775,23.396675,101.946,25.60385,6.75,196.75,18.7365725,0.0346,0.0269675,0.034025,0.784875,0.8176375,0.146825,0.276725,0.24965,0.186625,0.147535,0.14175,0.08741,0.8907,0.722295,0.7354,1.933675,1.7424375,0.739775,0.66645,0.61685,0.540175,25.60075,20.3485,15.7245,2.113525,54.6385,0.041935,0.03068725,0.0459425,0.88425,0.8968875,0.079225,0.02095,0.0224025,0.008025,0.05568,0.060167,0.0242825,10.25,196.75,18.7365725,0.053775,0.04104,0.05135,0.75415,0.77961,0.137525,0.323625,0.291675,0.187975,0.189325,0.1846125,0.09265,0.8968,0.8293375,0.5095,1.72425,1.598825,0.522725,0.7335,0.745525,0.1265,17.71625,16.859325,3.58085,3.623325,50.816,0.0610425,0.0445525,0.0622075,0.912575,0.926475,0.052575,0.030825,0.0311225,0.0131,0.0836675,0.0838165,0.0367875
L33,Vellosiella westermanii,,0.946115,0.65764,0.840615,13.28,32.08,0.397565635,272.1045333,582.5,18.38645792,9.812499881,53.95243835,298.2380066,27.16249967,9.024999976,18.13749981,22.01041675,14.89999962,22.01041675,14.79166627,1662.75,209.75,79.625,31.51776314,591,269.25,591,278,1019.66667,828.333333,220.333333,0.21465548,0.11723375,144.212599,123.442586,20.7706796,0.05971338,0.06453835,0.03116187,19.0430346,19.0542921,8.0456514,6.92853788,1.11705685,0.07962363,0.0780694,0.00155589,48.170526,0.13999707,0.11068105,0.12194825,0.16041303,0.13366165,0.130902,0.07953384,0.06738901,0.05786955,0.05648252,0.03056157,0.09594661,0.06672008,0.03214966,0.10893823,0.0270681,0.02436545,0.01918695,0.02691332,0.01152375,0.06519513,0.03345764,0.01499874,0.07384728,0.00798258,0.00516259,0.01444454,0.00156743,9.26E-05,0.00860785,0.00207712,0.0001241,0.00993913,0.00012147,3.57E-05,0.00081527,1.09867663,1.07577421,0.16055479,-0.5058471,49.7746816,0.06579315,0.03398923,0.10819703,0.06389189,0.03141083,0.10698299,0.03624059,0.02642835,0.05411514,136.74938,23.6538202,119.551478,23.5530138,101.886826,26.8248187,12.0668454,192.666667,11.5167061,0.06101168,0.05033535,0.05906932,0.78848191,0.81539369,0.15457464,0.36933922,0.34306659,0.2709461,0.18993212,0.19917135,0.11074085,1.16099763,1.01855074,0.92078013,2.04948762,1.72840106,1.00392598,0.64062801,0.59258998,0.5221109,25.4547489,21.0721793,14.2451711,4.86308427,48.9882221,0.07376098,0.05650501,0.08220445,0.88387723,0.89839968,0.07471484,0.02714016,0.03110842,0.010867,0.07074072,0.08269778,0.03179707,18.8076255,192.666667,11.5167061,0.09776579,0.07574343,0.09222715,0.74961268,0.77380821,0.14432423,0.43418595,0.39002921,0.26180677,0.25458075,0.25313313,0.1154608,1.20337667,1.11636182,0.69112997,1.72485868,1.58063499,0.55374532,0.73787008,0.7532283,0.13220471,17.7118543,16.6837329,4.1978876,1.05346125,45.2434273,0.11115319,0.08366239,0.11680822,0.91453264,0.93036352,0.05537334,0.04191231,0.04242043,0.0172517,0.11335967,0.11469506,0.0477572
L34,Schwalbea americana,Schwalbea_americana,0.9849625,0.700225,0.8991825,11.18247693,27.19038208,0.411135705,215.6019374,32.64583333,14.8393229,11.31892365,36.28448737,764.1948573,30.52291679,-1.166666672,31.68958346,19.86944413,11.89340271,24.06284718,5.273263865,1244.666667,139.8125,75.1875,19.17584962,385.9375,252.6666667,368.2291667,287.8333333,921.916667,816.75,299.666667,0.32364417,0.06601667,169.091667,112.376167,56.7025,0.06018333,0.06844667,0.0434,28.15,28.1333333,6.248225,4.203747,2.04448667,0.02623417,0.0229665,0.00326658,31.2383333,0.18501741,0.13522723,0.19904421,0.23426294,0.1695645,0.24903849,0.12974388,0.11082369,0.09292696,0.05414574,0.04678794,0.03808208,0.06564494,0.05301509,0.04688459,0.04087636,0.04130434,0.01514103,0.03494471,0.01997957,0.05851408,0.05035154,0.02864899,0.07602666,0.01764806,0.01428452,0.01467604,7.82E-04,2.42E-04,0.00281144,1.30E-03,3.91E-04,0.00381376,2.07E-04,1.52E-04,2.15E-04,1.10051667,1.07626583,0.153675,-0.3128917,51.28,0.05944167,0.050301,0.04242333,0.06021667,0.05002025,0.04087583,0.03949833,0.03936817,0.0182475,138.399833,22.74305,118.273,23.4908083,100.920967,26.0859,18.5833333,106,4.14169675,0.17880833,0.0854925,0.24045,0.76624167,0.81551167,0.19365833,0.611325,0.4590875,0.57238333,0.31795583,0.24905167,0.26855417,2.69806667,1.43101667,3.41283333,1.994425,1.7389225,1.011175,0.66645,0.474575,0.791375,44.5939167,26.1558917,48.9365,0.41998333,52.6549167,0.24957167,0.09937258,0.39004,0.847525,0.86185417,0.11474167,0.03119167,0.03422,0.01343333,0.08438,0.09223817,0.04237083,28.25,106,4.14169675,0.265575,0.13232667,0.34290833,0.75495,0.783265,0.14629167,0.67666667,0.53346333,0.56455,0.37685,0.314345,0.267425,1.88843333,1.47818667,1.5693,1.78463333,1.61211667,0.654525,0.73058333,0.74386667,0.17183333,18.4329167,16.90455,5.74423333,0.53621667,51.86225,0.315755,0.14517417,0.45043833,0.90495,0.92493917,0.06565,0.05794167,0.05346,0.03508333,0.1597525,0.145189,0.1007275
L35,Tozzia alpina,Tozzia_alpina,0.967125,0.85722,0.9167,10.7556217,17.1875,0.6253648,132.8355738,1437.63197,5.244981425,7.854584866,32.18582106,614.4249263,18.70483277,-5.624907045,24.32973979,6.779058246,5.632403975,12.94950433,-1.845848825,1343.977695,154.070632,77.90334572,22.02402099,434.8289963,259.4460967,373.1003717,309.9070632,1941.77778,1650.88889,526.555556,0.27582778,0.08682222,152.911111,117.755778,35.1592222,0.02664444,0.02822,0.02147333,12.1466667,12.1464444,12.5498889,9.66124444,2.88861889,0.00947556,0.00834267,0.00113378,134.873333,0.08154253,0.06344826,0.07238888,0.09514059,0.0759981,0.07995697,0.05605696,0.0426601,0.04542697,0.02504705,0.02368468,0.01448006,0.02772053,0.02480736,0.01607335,0.01973876,0.02003219,0.0073877,0.00681364,0.00466252,0.0088902,0.00842022,0.00589009,0.01030551,0.00378275,0.00264458,0.00364154,6.14E-05,2.78E-05,0.00019306,8.13E-05,3.68E-05,0.00023245,2.22E-05,1.37E-05,2.69E-05,1.10434444,1.07737778,0.20848889,0.87552222,51.5005556,0.02752444,0.02578333,0.01618889,0.02718556,0.02457078,0.01526222,0.01911444,0.01981811,0.00748778,136.819778,23.4917778,118.389333,23.3185,102.798444,26.2959222,8.21111111,292.333333,23.8403011,0.03256667,0.02017,0.04157778,0.76994444,0.81895,0.18266667,0.25573333,0.22198444,0.20168889,0.13901444,0.12468,0.10381333,0.97833333,0.66590667,1.06664444,1.91301111,1.74571889,0.73553333,0.65454444,0.512,0.7533,33.2558889,24.1582667,28.5018889,5.20121111,52.8254444,0.04357889,0.02382344,0.06224889,0.84621111,0.85775333,0.10173333,0.01688889,0.01806111,0.00727778,0.04590333,0.049047,0.02398444,12.2,292.333333,23.8403011,0.04717778,0.03034778,0.05778889,0.74477778,0.77362222,0.14492222,0.28457778,0.25223556,0.19998889,0.16724444,0.15513778,0.10518889,0.80648889,0.71456667,0.58033333,1.6983,1.58006667,0.50244444,0.742,0.74343333,0.175,17.9087778,16.9102778,4.5544,2.79341111,53.1627778,0.05543111,0.03379333,0.07226333,0.90015556,0.91672444,0.05956667,0.0262,0.02574,0.01424444,0.07161444,0.06943978,0.04120556
L36,Sopubia lanata var. lanata,Sopubia_lanata,0.748408,0.211728,0.960222,2.490079364,18.4325397,0.099026898,24.35908456,1863.4,17.64916649,10.125,71.18208313,96.19223633,24.35999985,9.959999847,14.40000038,18.11333313,16.32333298,18.53333321,16.22333298,1525,244.6,10.2,72.2131897,611.2,50,421.2,105.6,526.666667,413,87.6666667,0.16798,0.13913333,73.42,62.289,11.1304,0.0546,0.05927,0.02948,8,8.00866667,9.34193333,7.86603867,1.47578667,0.03399,0.03286067,0.00112767,57.86,0.14370577,0.09078054,0.16141473,0.15337734,0.09475911,0.1724624,0.10640534,0.07304255,0.09930547,0.04936435,0.03730122,0.03909413,0.05498482,0.04128159,0.04151745,0.02785671,0.02539388,0.01373786,0.02547673,0.0112568,0.0457113,0.02944325,0.01335963,0.0502359,0.01009136,0.00627864,0.01107032,0.0005534,0.0001186,0.00165457,0.00067314,0.00015337,0.00183614,8.69E-05,4.16E-05,0.00011819,1.12096667,1.07676667,0.31603333,-17.133,57.697,0.06028,0.04606033,0.04534333,0.05461,0.04086633,0.03883333,0.03017,0.02720467,0.01833333,140.478,26.3704667,122.297333,29.9675667,93.9782667,36.5521,4.56666667,114.666667,15.8984507,0.04153333,0.00647333,0.0945,0.85363333,0.92466667,0.2172,0.3604,0.16337667,0.5018,0.07584,0.0414,0.09274,0.96826667,0.33869333,1.57053333,3.90693333,2.93104667,2.86533333,1.01533333,0.62783333,1.3469,31.73,19.8687333,31.643,-31.675467,60.3186667,0.05453667,0.007405,0.12467333,0.87643333,0.88800667,0.10313333,0.01566667,0.01214,0.01006667,0.03485667,0.02226633,0.03310333,8.06666667,114.666667,15.8984507,0.07266667,0.01861333,0.14366667,0.8333,0.88112333,0.14836667,0.42233333,0.23035,0.5004,0.1312,0.09336667,0.10896667,0.97093333,0.52247,1.09063333,2.72963333,2.18676667,1.79456667,0.71766667,0.722,0.23166667,20.3626667,17.5271667,9.86016667,-34.583333,58.5293333,0.08590667,0.02042667,0.17104667,0.90563333,0.92338,0.06226667,0.02436667,0.01816,0.01883333,0.06222333,0.04447133,0.05157667
L37,Triphysaria floribunda,Triphysaria_floribunda,0.289365,0.1592075,0.259435,9.875569208,27.34697008,0.334550918,45.57061493,69.83333333,13.47048608,10.53958329,60.57779535,258.6021423,22.83333333,5.400000036,17.43333356,10.35972238,15.99305558,16.54166627,10.23055569,877.6666667,180.25,2.583333333,91.74264844,475,12,20.83333333,474.25,610.666667,468.666667,87.3333333,0.14303,0.15546667,84.2766667,73.155,11.1306,0.04403333,0.0464,0.02286333,7.24,7.238,13.5865667,12.1516907,1.43474,0.03279333,0.03208533,0.00070833,93.89,0.1364823,0.08212666,0.1559198,0.14804373,0.09253257,0.16500709,0.09164326,0.05683962,0.09873808,0.04042321,0.0322005,0.02956454,0.04371177,0.03451233,0.03063816,0.02040636,0.01970622,0.00983627,0.01828737,0.00852331,0.03415403,0.02089246,0.01028551,0.03731965,0.0069866,0.00392642,0.00837971,0.00029003,7.04E-05,0.00098157,0.00034357,8.65E-05,0.00108349,4.80E-05,2.46E-05,6.71E-05,1.14416667,1.07707333,0.59446667,-11.867,59.764,0.05002667,0.040499,0.03399,0.04385,0.03444767,0.02879667,0.02512667,0.02308,0.01449333,143.588,29.0893,122.039333,32.4229333,91.5781333,38.2337667,4.23333333,143,31.679127,0.0319,0.01583333,0.0434,0.9007,0.96035667,0.17663333,0.35613333,0.24062667,0.34106667,0.0701,0.05400667,0.06165333,0.94306667,0.55088,1.07026667,4.6447,3.91921333,2.71183333,0.82733333,0.44956667,1.1285,38.468,29.8790333,32.7593333,-32.57,68.341,0.04204,0.01817433,0.06073333,0.84853333,0.85983,0.10546667,0.0133,0.01200667,0.00683333,0.03193333,0.02684533,0.02239333,7.16666667,143,31.679127,0.05423333,0.02886667,0.0698,0.87913333,0.92292667,0.12336667,0.4135,0.30150333,0.3485,0.11333333,0.09721,0.07193333,0.94236667,0.70599,0.77343333,3.23593333,2.90623333,1.68496667,0.632,0.60746667,0.22866667,23.2423333,21.4590333,9.30096667,-37.706667,63.9566667,0.06378667,0.03245667,0.08447,0.89273333,0.90760333,0.06483333,0.02113333,0.01910667,0.01236667,0.05495333,0.04770633,0.03493667
L38,Thunbergianthus ruwenzoriensis,,0.8396,0.46472,0.69603,14.4345238,45.0892857,0.31609828,351.3046969,2022,16.63870975,10.34946232,81.88020595,41.16399722,23.03870983,10.28387091,12.75483891,16.68064511,16.33655914,17.13494627,16.18494628,1441.483871,201.4516129,27.96774194,48.51089607,523.9354839,124.9354839,339.3870968,249.483871,1224.66667,1001,273.333333,0.22378,0.11226667,182.866667,147.876667,35.021,0.064,0.07094667,0.03473333,25.4,25.3833333,7.2019,5.82193767,1.37997667,0.04269333,0.041136,0.00155433,39.3633333,0.15091143,0.125621,0.12293353,0.17123511,0.14407645,0.132727,0.10093968,0.08149477,0.0733614,0.06138581,0.04220763,0.06360792,0.07314576,0.04741176,0.07104884,0.03180787,0.03172135,0.015819,0.03032403,0.01767603,0.04121573,0.03808747,0.02339135,0.04603776,0.01104408,0.00839198,0.0107633,0.0008865,0.00018487,0.0026145,0.00119208,0.00026924,0.00302474,0.00011481,6.73E-05,0.00025684,1.096,1.07541333,0.25353333,1.37623333,50.4573333,0.07007333,0.046529,0.07125667,0.07242333,0.04502967,0.07232667,0.03804,0.034691,0.02536333,142.377,22.5491333,116.219333,22.1606333,100.024933,23.8060333,15,225,8.843265,0.0673,0.05663333,0.05716667,0.76,0.79842,0.17143333,0.38886667,0.37763667,0.2277,0.22072333,0.21025333,0.12512667,1.35186667,1.12568333,1.02183333,1.8259,1.66124667,0.66376667,0.6301,0.51806667,0.65573333,29.2446667,23.8989667,18.3846667,6.76683333,50.4013333,0.08279333,0.06440833,0.07792333,0.86383333,0.86764667,0.08276667,0.02843333,0.03054667,0.00986667,0.07603,0.082145,0.03055667,25.3333333,225,8.843265,0.11483333,0.09617,0.08716667,0.73973333,0.7671,0.14266667,0.47163333,0.45361333,0.22723333,0.28886667,0.28613333,0.12783333,1.32343333,1.29343,0.61986667,1.67196667,1.55956667,0.48243333,0.737,0.74483333,0.119,17.547,16.872,3.28976667,7.13213333,47.817,0.12828333,0.10644,0.10146333,0.9125,0.92701,0.04993333,0.0469,0.04731,0.01886667,0.1273,0.126981,0.05386667
L39,Sopubia ramosa,Sopubia_ramosa,0.94321,0.269676,0.992882,2.560683758,20.0991453,0.117883812,36.90297319,1339.511628,20.21259694,11.92015504,67.59960343,146.0851942,29.00697664,11.08139532,17.92558133,20.42248072,18.93294565,21.81511622,18.28565893,1335.348837,251.3488372,10.8372093,85.21364456,680.3255814,46.55813953,282.8139535,260.0697674,863.285714,692.857143,172.428571,0.20075429,0.12392857,104.262857,83.362,20.9021429,0.04564286,0.05013,0.02723857,9.40714286,9.39514286,11.128,8.90547257,2.22239429,0.03330857,0.03184557,0.00146214,73.8085714,0.1225772,0.08821974,0.11679224,0.13557889,0.09949885,0.12779755,0.08972393,0.06699567,0.07217604,0.04430576,0.03241628,0.03779869,0.05061896,0.03538034,0.04149252,0.02638358,0.0256084,0.01078797,0.01735794,0.0095785,0.0281162,0.02099777,0.01193114,0.03194457,0.00764291,0.00545012,0.00707962,0.00036541,8.00E-05,0.00124916,0.00047206,0.00010834,0.00143142,5.97E-05,3.74E-05,9.09E-05,1.10298571,1.07432143,0.27377143,-5.7842857,57.2981429,0.05124,0.03609814,0.04355143,0.04904,0.034275,0.03998571,0.03024571,0.02740986,0.01847,138.311571,24.5952,120.342286,26.9001857,99.8599714,31.1900571,5.22857143,171.285714,18.2426486,0.0319,0.01545857,0.04488571,0.87957143,0.93248857,0.15902857,0.32208571,0.26071714,0.28774286,0.10643571,0.08000143,0.09581286,0.99802857,0.62680714,1.14642857,3.2552,2.84186143,1.7658,0.70432857,0.45938571,1.0002,36.2245714,27.4756143,29.7918571,-27.894857,68.8935714,0.04248714,0.01773029,0.06595143,0.85424286,0.87071571,0.10208571,0.01612857,0.01684714,0.00724286,0.03966286,0.03993314,0.02376,9.35714286,171.285714,18.2426486,0.05648571,0.03259286,0.07018571,0.83585714,0.88036714,0.13908571,0.37678571,0.31872571,0.28037143,0.15705714,0.13690429,0.09748571,0.94034286,0.78993429,0.68434286,2.39265714,2.1639,1.018,0.68271429,0.68224286,0.17471429,19.8494286,18.5060143,5.80527143,-27.709143,66.8318571,0.06552,0.03563,0.08595857,0.90327143,0.92096714,0.05898571,0.02738571,0.02514857,0.0146,0.07206857,0.06574971,0.04132571
